last_tag_seen	tag_visible	tag_x_coord	tag_distance	bumping	drive_command
d	d	c	c	d	d
1	t	219	790	f	f
1	t	236	636	f	f
1	t	238	621	f	f
1	t	250	528	f	f
1	f	250	528	f	f
1	f	250	528	f	f
1	f	250	528	f	f
1	f	250	528	f	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	f
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	t	b
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
1	f	250	528	f	l
2	t	75	683	f	l
2	t	120	724	f	l
2	t	170	748	f	l
2	t	180	745	f	l
2	t	193	721	f	l
2	t	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	f	267	629	f	r
2	t	267	658	f	r
2	t	254	679	f	r
2	t	210	736	f	r
2	t	160	757	f	r
2	t	100	727	f	r
2	t	82	701	f	r
2	f	82	701	f	r
2	f	82	701	f	r
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	f	82	701	f	l
2	t	72	688	f	l
2	t	82	704	f	l
2	t	96	729	f	l
2	t	96	727	f	l
2	t	97	677	f	l
2	t	97	729	f	l
2	t	97	723	f	l
2	t	97	683	f	l
2	t	97	727	f	l
2	t	97	720	f	l
2	t	97	726	f	l
2	t	129	758	f	l
2	t	139	765	f	l
2	t	160	770	f	r
2	t	169	772	f	r
2	f	169	772	f	r
2	f	169	772	f	r
2	f	169	772	f	r
2	f	169	772	f	r
2	f	169	772	f	r
2	f	169	772	f	r
2	f	169	772	f	r
2	t	258	691	f	r
2	t	258	685	f	r
2	f	258	685	f	f
2	f	258	685	f	f
2	f	258	685	f	f
2	t	229	731	f	f
2	t	202	760	f	f
2	t	202	761	f	f
2	t	202	759	f	f
2	f	202	759	f	f
2	t	202	748	f	f
2	t	202	745	f	f
2	t	202	745	f	f
2	t	202	745	f	f
2	t	202	744	f	f
2	t	202	743	f	f
2	t	202	742	f	f
2	t	202	742	f	f
2	t	202	745	f	f
2	t	202	741	f	f
2	t	202	743	f	f
2	f	202	743	f	f
2	t	215	549	f	f
2	t	222	486	f	f
2	t	228	431	f	l
2	f	228	431	f	l
2	t	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
2	f	240	347	f	l
3	t	79	1803	f	l
3	t	89	1895	f	l
3	t	119	1998	f	l
3	t	122	2002	f	l
3	t	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
3	f	125	1982	f	l
1	t	41	388	f	l
1	t	113	527	f	l
1	t	120	538	f	l
1	t	175	624	f	l
1	t	208	621	f	l
1	t	237	674	f	r
1	t	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	f	237	675	f	r
1	t	201	657	f	r
1	f	201	657	f	r
1	t	159	607	f	r
1	f	159	607	f	r
1	t	143	582	f	r
1	t	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
1	f	101	508	f	r
3	t	224	1889	f	r
3	f	224	1889	f	r
3	f	224	1889	f	r
3	f	224	1889	f	r
3	t	125	1984	f	r
3	t	120	1954	f	r
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	f	120	1954	f	l
3	t	78	1760	f	l
3	t	116	2032	f	l
3	t	130	2071	f	l
3	t	129	2073	f	l
3	t	130	2057	f	l
3	t	129	2059	f	l
3	t	129	2069	f	l
3	t	130	2058	f	l
3	t	130	2072	f	l
3	t	129	2047	f	l
3	t	129	2065	f	l
3	t	130	2059	f	l
3	t	129	2058	f	l
3	t	130	2073	f	f
3	t	130	2062	f	f
3	t	130	2074	f	f
3	t	160	2072	f	f
3	t	158	2082	f	f
3	t	158	2135	f	f
0	t	158	2077	f	f
0	t	158	2082	f	f
0	t	158	2086	f	f
0	t	158	2085	f	f
0	t	158	2109	f	f
0	t	158	2105	f	f
0	t	158	2102	f	f
0	t	158	2081	f	f
3	t	154	2013	f	f
3	t	154	2005	f	f
3	f	154	2005	f	f
0	t	158	1842	f	f
0	f	158	1842	f	f
0	t	161	1749	f	f
0	t	163	1680	f	f
0	t	165	1674	f	f
3	t	167	1574	f	f
3	t	167	1564	f	f
3	t	168	1516	f	f
3	t	168	1499	f	f
3	t	169	1490	f	f
3	t	171	1423	f	f
3	t	171	1386	f	f
3	t	171	1374	f	f
3	t	171	1375	f	f
3	t	175	1267	f	f
3	t	175	1265	f	f
3	t	177	1156	f	f
3	t	183	1009	f	f
3	t	184	1003	f	f
3	t	188	881	f	f
3	t	191	784	f	r
3	t	192	750	f	r
3	t	198	669	f	r
3	t	198	662	f	r
3	t	206	590	f	r
3	t	207	585	f	r
3	t	208	581	f	r
3	t	208	584	f	r
3	t	209	614	f	r
3	t	208	583	f	r
3	t	208	583	f	r
3	t	208	582	f	r
3	t	208	582	f	r
3	t	208	582	f	r
3	t	208	582	f	r
3	t	209	612	f	r
3	t	208	582	f	r
3	t	209	612	f	r
3	t	208	582	f	r
3	t	208	582	f	r
3	t	209	611	f	r
3	t	209	611	f	r
3	t	208	582	f	r
3	t	208	582	f	r
3	t	209	611	f	r
3	t	208	582	f	r
3	t	208	582	f	r
3	t	209	611	f	r
3	t	208	581	f	r
3	t	209	611	f	r
3	t	209	611	f	r
3	t	208	581	f	r
3	t	208	581	f	f
3	t	208	581	f	f
3	t	208	581	f	f
3	t	208	581	f	f
3	f	208	581	f	f
3	t	191	594	f	f
3	t	182	598	f	f
3	t	148	598	f	f
3	t	149	630	f	f
3	t	149	629	f	f
3	t	149	630	f	f
3	t	149	629	f	f
3	t	148	599	f	f
3	t	149	629	f	f
3	t	148	600	f	f
3	t	148	600	f	f
3	t	148	600	f	f
3	t	149	629	f	f
3	t	148	596	f	f
3	t	145	577	f	f
3	t	143	497	f	f
3	t	141	429	f	f
3	t	139	402	f	f
3	t	130	315	f	l
3	t	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	l
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
3	f	129	299	f	s
0	t	169	1384	f	f
0	t	169	1230	f	f
0	t	169	1384	f	f
0	t	169	1230	f	f
0	t	169	1232	f	f
0	t	168	1249	f	f
0	t	169	1229	f	f
0	t	169	1391	f	f
0	t	169	1229	f	f
0	t	169	1374	f	f
0	t	169	1230	f	f
0	t	168	1249	f	f
0	t	169	1376	f	f
0	t	169	1377	f	f
0	t	169	1393	f	f
0	t	168	1249	f	f
0	t	168	1249	f	f
0	t	169	1228	f	f
0	t	168	1249	f	f
0	t	168	1249	f	f
0	t	168	1249	f	f
0	t	168	1241	f	f
0	t	169	1228	f	f
0	t	168	1249	f	f
0	t	169	1227	f	f
0	t	168	1235	f	f
0	t	168	1169	f	f
0	t	172	1114	f	f
0	t	173	1179	f	r
0	t	174	1091	f	r
0	t	176	998	f	r
0	t	178	962	f	r
0	t	178	960	f	r
0	t	178	965	f	r
0	t	178	964	f	r
0	t	180	1061	f	r
0	t	179	1062	f	f
0	t	162	985	f	f
0	t	166	973	f	f
0	t	165	962	f	f
0	t	165	987	f	f
0	t	165	987	f	f
0	t	165	986	f	f
0	t	165	1061	f	f
0	t	165	985	f	f
0	t	165	1058	f	f
0	t	165	986	f	f
0	t	165	971	f	f
0	t	165	985	f	f
0	t	165	1059	f	f
0	t	165	971	f	f
0	t	165	985	f	f
0	t	165	968	f	f
0	t	162	983	f	f
0	t	160	977	f	f
0	t	157	930	f	f
0	t	157	874	f	f
0	t	155	849	f	f
0	t	154	750	f	f
0	t	155	806	f	f
0	t	153	742	f	f
0	t	154	791	f	f
0	t	154	736	f	f
0	t	154	736	f	f
0	t	154	791	f	f
0	t	152	717	f	f
0	t	152	660	f	f
0	t	151	630	f	f
0	t	155	579	f	f
0	t	154	576	f	f
0	t	153	576	f	f
0	t	153	576	f	f
0	t	153	576	f	f
0	t	153	576	f	f
0	t	154	604	f	f
0	t	153	576	f	f
0	t	154	569	f	f
0	t	154	531	f	f
0	t	154	484	f	f
0	t	153	400	f	f
0	t	151	380	f	f
0	t	149	364	f	f
0	t	149	382	f	f
0	t	149	383	f	f
0	t	148	364	f	f
0	t	149	383	f	f
0	t	148	364	f	f
0	t	148	364	f	f
0	t	148	364	f	f
0	t	147	356	f	f
0	t	144	317	f	r
0	f	144	317	f	r
0	t	145	279	f	r
0	t	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	t	145	278	f	r
0	t	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
0	f	145	278	f	r
1	t	200	1384	f	r
1	t	201	1379	f	r
1	t	201	1387	f	r
1	t	201	1386	f	f
1	t	188	1405	f	f
1	t	170	1402	f	f
1	t	174	1411	f	f
1	t	173	1401	f	f
1	t	173	1403	f	f
1	t	173	1406	f	f
1	t	173	1404	f	f
1	t	173	1402	f	f
1	t	173	1408	f	f
1	t	173	1405	f	f
1	t	173	1406	f	f
1	t	173	1406	f	f
1	t	173	1406	f	f
1	t	173	1405	f	f
1	t	173	1405	f	f
1	t	173	1405	f	f
1	t	173	1402	f	f
1	t	173	1403	f	f
1	t	173	1403	f	f
1	t	173	1404	f	f
1	t	173	1404	f	f
1	t	173	1403	f	f
1	t	173	1403	f	f
1	t	173	1403	f	f
1	t	173	1403	f	f
1	t	173	1403	f	f
1	t	173	1404	f	f
1	t	173	1403	f	f
1	t	173	1403	f	f
1	t	173	1404	f	f
1	t	173	1404	f	f
1	t	173	1406	f	f
1	t	173	1404	f	f
1	t	172	1394	f	f
1	t	172	1305	f	f
1	t	174	1249	f	f
1	t	175	1207	f	f
1	t	175	1138	f	f
1	t	172	1060	f	f
1	t	173	1018	f	f
1	t	173	961	f	f
1	t	172	950	f	f
1	t	172	949	f	f
1	t	172	951	f	f
1	t	172	955	f	f
1	t	172	951	f	f
1	t	172	953	f	f
1	t	172	951	f	f
1	t	171	952	f	f
1	t	171	863	f	f
1	t	171	820	f	f
1	t	172	726	f	f
1	t	173	691	f	f
1	t	174	634	f	f
1	t	174	570	f	f
1	t	177	481	f	f
1	t	179	458	f	f
1	t	177	441	f	f
1	t	177	440	f	f
1	t	177	440	f	f
1	t	177	438	f	f
1	t	177	438	f	f
1	t	177	438	f	f
1	t	177	438	f	f
1	t	177	438	f	f
1	t	177	438	f	f
1	t	177	456	f	f
1	t	176	424	f	f
1	t	178	383	f	l
1	t	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
1	f	180	321	f	l
2	t	42	682	f	l
2	t	43	683	f	l
2	t	42	681	f	l
2	t	42	682	f	l
2	t	42	681	f	l
2	t	44	751	f	l
2	t	42	682	f	l
2	t	42	681	f	l
2	t	55	706	f	l
2	t	87	786	f	l
2	t	112	818	f	l
2	t	142	847	f	l
2	t	178	844	f	r
2	t	212	820	f	r
2	t	211	817	f	r
2	t	211	815	f	r
2	t	212	881	f	r
2	t	212	882	f	r
2	t	211	816	f	r
2	t	211	816	f	r
2	t	211	816	f	f
2	t	209	814	f	f
2	t	159	834	f	f
2	t	162	905	f	f
2	t	161	838	f	f
2	t	162	905	f	f
2	t	161	838	f	f
2	t	161	838	f	f
2	t	161	838	f	f
2	t	161	838	f	f
2	t	161	838	f	f
2	t	160	821	f	f
2	t	168	803	f	f
2	t	170	709	f	f
2	t	173	694	f	f
2	t	175	633	f	f
2	t	177	546	f	f
2	t	179	486	f	f
2	t	180	447	f	f
2	t	183	381	f	f
2	t	182	375	f	f
2	t	181	385	f	f
2	t	181	382	f	f
2	t	181	382	f	f
2	t	181	382	f	f
2	t	181	382	f	f
2	t	181	383	f	f
2	t	180	368	f	f
2	t	182	319	f	f
2	t	186	247	f	f
2	f	186	247	f	f
2	t	184	243	f	f
2	t	184	242	f	f
2	t	184	242	f	f
2	t	184	242	f	f
2	t	184	242	f	f
2	t	184	242	f	f
2	t	184	242	f	f
2	t	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
2	f	184	242	f	l
3	t	25	1831	f	l
3	t	21	1725	f	l
3	t	21	1711	f	l
3	t	21	1702	f	l
3	t	21	1710	f	l
3	t	31	1803	f	l
3	f	31	1803	f	l
3	t	64	1991	f	l
3	t	77	2094	f	l
0	t	77	1706	f	l
0	t	76	1777	f	l
3	t	77	2047	f	l
0	t	76	1777	f	l
0	t	76	1777	f	l
0	t	76	1777	f	l
3	t	88	2175	f	l
3	t	86	1159	f	l
3	t	152	2281	f	l
3	t	151	1836	f	l
0	t	151	1816	f	l
0	t	151	2213	f	l
0	t	151	2216	f	l
0	t	151	2210	f	l
0	t	151	2209	f	l
0	t	151	2195	f	l
0	t	152	2205	f	f
3	t	152	2318	f	f
3	t	185	2349	f	f
3	t	198	2228	f	f
3	t	198	2258	f	f
3	t	198	2299	f	f
3	t	198	2298	f	f
3	t	198	2298	f	f
3	t	195	2151	f	f
3	t	196	2051	f	f
3	t	196	2054	f	f
3	t	197	2104	f	f
3	t	200	1983	f	r
3	t	202	1914	f	r
3	t	203	1792	f	r
3	t	203	1782	f	r
3	t	202	1801	f	r
3	t	201	1830	f	r
3	t	201	1828	f	r
3	t	201	1824	f	r
3	t	201	1823	f	r
3	t	201	1824	f	f
3	t	201	1824	f	f
3	t	177	1872	f	f
0	t	151	1817	f	f
3	t	154	1854	f	f
3	t	152	1598	f	f
0	t	153	1859	f	f
3	t	153	1777	f	f
3	t	155	1485	f	f
3	t	157	1619	f	f
3	t	156	1374	f	f
3	t	156	1508	f	f
3	t	156	1251	f	f
3	t	157	1385	f	f
3	t	156	1181	f	f
3	t	155	1161	f	f
3	t	155	1296	f	f
3	t	154	1295	f	f
3	t	154	1135	f	f
3	t	155	1278	f	f
3	t	155	1236	f	f
3	t	155	1204	f	f
3	t	155	1088	f	f
3	t	153	918	f	f
3	t	153	909	f	f
3	t	153	901	f	f
3	t	151	761	f	f
3	t	152	743	f	l
3	t	152	706	f	l
3	t	151	658	f	l
3	t	151	589	f	l
3	t	149	579	f	l
3	t	149	578	f	l
3	t	150	575	f	l
3	t	149	578	f	l
3	t	150	579	f	l
3	t	149	578	f	b
3	t	149	578	f	b
3	t	150	575	f	b
3	t	154	575	f	b
3	t	185	581	f	b
3	t	182	578	f	b
3	t	182	582	f	b
3	t	183	612	f	b
3	t	183	612	f	b
3	t	183	612	f	b
3	t	182	578	f	b
3	t	183	612	f	b
3	t	182	579	f	b
3	t	182	579	f	b
3	t	182	579	f	b
3	t	182	579	f	b
3	t	182	579	f	b
3	t	182	578	f	b
3	t	182	579	f	b
3	t	182	579	f	b
3	t	182	579	f	b
3	t	183	612	f	b
3	t	182	579	f	b
3	t	183	613	f	b
3	t	182	579	f	r
3	t	182	582	f	r
3	t	182	588	f	r
3	t	186	582	f	r
3	t	195	613	f	r
3	t	197	608	f	r
3	t	196	608	f	r
3	t	196	609	f	r
3	t	194	606	f	r
3	t	195	606	f	r
3	t	195	606	f	r
3	t	195	606	f	r
3	t	195	647	f	r
3	t	195	606	f	f
3	t	194	609	f	f
3	t	169	665	f	f
3	t	157	624	f	f
3	t	161	625	f	f
3	t	161	627	f	f
3	t	162	662	f	f
3	t	162	660	f	f
3	t	161	625	f	f
3	t	161	625	f	f
3	t	162	612	f	f
3	t	164	612	f	f
3	t	164	507	f	f
3	t	162	469	f	f
3	t	159	487	f	f
3	t	158	485	f	f
3	t	158	485	f	f
3	t	158	485	f	f
3	t	158	485	f	f
3	t	158	485	f	f
3	t	158	485	f	f
3	t	157	456	f	l
3	t	156	447	f	l
3	t	153	417	f	l
3	t	147	362	f	l
3	t	147	362	f	l
3	t	147	362	f	l
3	t	148	373	f	l
3	t	148	374	f	l
3	t	147	362	f	l
3	t	147	362	f	l
3	t	147	362	f	l
3	t	148	374	f	l
3	t	152	360	f	f
3	t	187	373	f	f
3	t	209	348	f	f
3	t	205	351	f	f
3	t	205	349	f	f
3	t	205	349	f	f
3	t	203	345	f	f
3	t	208	302	f	f
3	t	207	316	f	f
3	t	207	300	f	f
3	t	207	314	f	f
3	t	208	300	f	f
3	t	207	314	f	f
3	t	208	300	f	f
3	t	208	300	f	f
3	t	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
3	f	209	290	f	s
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1202	f	f
0	t	156	1322	f	f
0	t	155	1202	f	f
0	t	156	1323	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	f	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1202	f	f
0	t	156	1322	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	156	1324	f	f
0	t	156	1322	f	f
0	t	156	1321	f	f
0	t	155	1202	f	f
0	t	155	1201	f	f
0	t	155	1201	f	f
0	t	155	1221	f	f
0	t	155	1223	f	f
0	t	156	1173	f	f
0	t	156	1193	f	f
0	t	155	1165	f	f
0	t	156	1278	f	f
0	t	156	1179	f	f
0	t	154	1144	f	f
0	t	151	1273	f	f
0	t	151	1100	f	f
0	t	150	1115	f	f
0	t	151	1095	f	f
0	t	151	1212	f	f
0	t	151	1213	f	f
0	t	151	1093	f	f
0	t	151	1094	f	f
0	t	150	1104	f	f
0	t	145	1119	f	f
0	t	143	1117	f	f
0	t	144	1222	f	f
0	t	143	1110	f	f
0	t	144	1110	f	f
0	t	144	1106	f	f
0	t	142	1185	f	f
0	t	138	1164	f	f
0	t	138	1041	f	f
0	t	138	1041	f	f
0	t	138	1040	f	f
0	t	138	1143	f	f
0	t	137	1032	f	f
0	t	133	971	f	f
0	t	133	959	f	f
0	t	129	939	f	l
0	t	129	1000	f	l
0	t	128	880	f	f
0	t	128	869	f	f
0	t	141	817	f	f
0	t	164	815	f	f
0	t	164	806	f	f
0	t	163	807	f	f
0	t	163	810	f	f
0	t	163	810	f	f
0	t	163	810	f	f
0	t	163	810	f	f
0	t	163	809	f	f
0	t	163	809	f	f
0	t	163	809	f	f
0	t	163	808	f	f
0	t	163	811	f	f
0	t	165	803	f	f
0	t	167	794	f	f
0	t	168	850	f	f
0	t	168	788	f	f
0	t	168	776	f	f
0	t	171	733	f	f
0	t	173	728	f	f
0	t	170	739	f	f
0	t	171	742	f	f
0	t	171	742	f	f
0	t	171	745	f	f
0	t	171	742	f	f
0	t	171	795	f	f
0	t	171	742	f	f
0	t	171	745	f	f
0	t	171	742	f	f
0	t	171	793	f	f
0	t	171	742	f	f
0	t	171	745	f	f
0	t	171	742	f	f
0	t	171	793	f	f
0	t	171	744	f	f
0	t	171	744	f	f
0	t	171	744	f	f
0	t	171	744	f	f
0	t	171	743	f	f
0	t	171	743	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	742	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	791	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	742	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	792	f	f
0	t	171	740	f	f
0	t	171	742	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	791	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	742	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	740	f	f
0	t	171	742	f	f
0	t	171	742	f	f
0	t	171	740	f	f
0	t	169	711	f	f
0	t	170	670	f	f
0	t	167	633	f	f
0	t	168	634	f	f
0	t	170	623	f	r
0	t	169	580	f	r
0	t	168	564	f	r
0	t	167	523	f	r
0	t	168	493	f	r
0	t	169	511	f	r
0	t	168	487	f	r
0	t	168	488	f	r
0	t	169	510	f	r
0	t	168	488	f	r
0	t	168	488	f	r
